LocationID,StateAbbr,CountyName,CountyFIPS,lon,lat,TotalPopulation,chronic_disease_burden_score,preventive_care_gap_score,health_need_score,need_intensity,priority_weighted_population,health_priority_rank
24031700604,MD,Montgomery,24031,-77.3117792,39.0887088,6725,-0.04598339861213155,-0.8815111373855907,-0.4637472679988611,0.12468710128936716,838.5207561709942,1167
51059460900,VA,Fairfax,51059,-77.259836,38.9113136,2631,-0.05107945623869415,-0.8790519644239514,-0.46506571033132277,0.12433037784242629,327.1132241034236,1168
51059490502,VA,Fairfax,51059,-77.3713933,38.8417093,6585,-0.12517100468635314,-0.8070900378333363,-0.4661305212598447,0.12404227800263012,816.8184006473193,1169
51059432401,VA,Fairfax,51059,-77.2786229,38.7671156,3615,-0.030985992082115,-0.9014848282632685,-0.46623541017269177,0.12401389880574343,448.3102441827625,1170
51107611029,VA,Loudoun,51107,-77.5916968,39.0064293,7139,-0.5429374776769421,-0.3932388161140606,-0.4680881468955014,0.1235126143629111,881.7565539368223,1171
51107610602,VA,Loudoun,51107,-77.579475,39.0746768,2807,-0.5822113203373142,-0.35514308687478413,-0.46867720360604914,0.12335323663735072,346.25253524104346,1172
24031701222,MD,Montgomery,24031,-77.1168941,39.0393872,3784,0.02081756152450977,-0.9584156699624065,-0.46879905421894835,0.12332026820970314,466.6438949055167,1173
24031705901,MD,Montgomery,24031,-77.1411785,38.9959383,4501,0.15139992509235878,-1.094971827860142,-0.47178595138389157,0.12251212042340813,551.42705402576,1174
51059480504,VA,Fairfax,51059,-77.3529986,38.9823873,2017,-0.21709494988641548,-0.7284064107534941,-0.4727506803199548,0.1222510991993751,246.5804670851396,1175
51059432500,VA,Fairfax,51059,-77.2526381,38.7551834,5758,-0.15672485796941,-0.7894231082981527,-0.47307398313378135,0.12216362499491858,703.4181527207412,1176
51059471100,VA,Fairfax,51059,-77.1975824,38.910538,7030,-0.6165963581087534,-0.3308109971957822,-0.4737036776522678,0.1219932521286781,857.6125624646071,1177
24031705501,MD,Montgomery,24031,-77.0902928,38.9607393,2377,-0.5449308318653944,-0.40460872945591675,-0.47476978066065556,0.12170480269817774,289.2923160135685,1178
24031701007,MD,Montgomery,24031,-77.1865835,39.0987809,3129,-0.46564440612435365,-0.48438152179357985,-0.47501296395896675,0.12163900597557854,380.6084496975853,1179
11001005602,DC,District of Columbia,11001,-77.0554558,38.8988888,4100,-0.7196638545540164,-0.23061544906700682,-0.4751396518105116,0.12160472876376888,498.5793879314524,1180
11001002702,DC,District of Columbia,11001,-77.0421774,38.930168,5825,-1.013933267125135,0.06364616377693266,-0.4751435516741012,0.121603673599847,708.3413987191087,1181
24031700611,MD,Montgomery,24031,-77.32003,39.1576526,5816,-0.6529709257162284,-0.2977253719565849,-0.47534814883640664,0.12154831690871616,706.9250111410933,1182
51059461202,VA,Fairfax,51059,-77.336499,38.8591863,6502,-0.7739369710255459,-0.17712477962088016,-0.47553087532321303,0.12149887764192678,789.985702427808,1183
51059460600,VA,Fairfax,51059,-77.234497,38.8882025,4173,-0.2120971463248611,-0.7389981994497954,-0.47554767288732824,0.1214943328204933,506.9958508599185,1184
51059420203,VA,Fairfax,51059,-77.1291703,38.7922052,2718,-0.21222089553045215,-0.739951655344515,-0.4760862754374836,0.12134860619029336,329.82551162521736,1185
51059460503,VA,Fairfax,51059,-77.2200457,38.9019952,3778,-0.6319541844320408,-0.32383628213429183,-0.4778952332831663,0.12085916674937534,456.60593197914005,1186
11001009509,DC,District of Columbia,11001,-76.9950319,38.949214,3194,-0.21587099356536293,-0.741241229060197,-0.47855611131278,0.12068035673779817,385.4530594205274,1187
51013100400,VA,Arlington,51013,-77.1060829,38.9115768,3780,0.07986777548915963,-1.037184062797294,-0.4786581436540671,0.12065275042723969,456.067396614966,1188
11001001303,DC,District of Columbia,11001,-77.0589323,38.9446266,3763,-0.549089814515286,-0.4099499616623386,-0.4795198880888123,0.12041959313429197,453.13892896434066,1189
24031706009,MD,Montgomery,24031,-77.1938101,38.9959125,5569,0.024047397908840362,-0.9840101538892845,-0.47998137799022206,0.12029473043510062,669.9213537930754,1190
51059482203,VA,Fairfax,51059,-77.3624427,38.959634,4695,-0.263057053618445,-0.7004814639039325,-0.48176925876118876,0.11981099369847159,562.5126154143242,1191
24031704503,MD,Montgomery,24031,-77.1190762,39.00658,4247,-0.3237761146202866,-0.640328105400765,-0.48205211001052584,0.11973446424386384,508.51226964368976,1192
24031704100,MD,Montgomery,24031,-77.0745888,39.0169675,4844,0.06924314124804812,-1.0338696466379178,-0.48231325269493486,0.11966380835226192,579.6514876583568,1193
24031705100,MD,Montgomery,24031,-77.0730231,38.9954347,5665,0.1251377082179802,-1.0907678558343152,-0.4828150738081675,0.11952803346635862,677.1263095869216,1194
51059451900,VA,Fairfax,51059,-77.1543577,38.8234282,6015,-0.6382331312432243,-0.32825200134015975,-0.48324256629169204,0.11941236925525925,718.2654010703844,1195
51013101603,VA,Arlington,51013,-77.074845,38.8961541,4482,-0.9485492544277321,-0.018588492019745256,-0.48356887322373865,0.11932408224361345,534.8105366158754,1196
24031700905,MD,Montgomery,24031,-77.1311847,39.0573474,4149,-0.76976119132683,-0.19856615981019343,-0.4841636755685117,0.11916314995446295,494.40790916106675,1197
51059461100,VA,Fairfax,51059,-77.2916371,38.8986765,7442,-0.16230350818252942,-0.8064566955035075,-0.4843801018430185,0.11910459272768877,886.3763790794598,1198
51059422202,VA,Fairfax,51059,-77.2400878,38.6924058,6444,-0.69505996451454,-0.2743056355737392,-0.4846828000441396,0.11902269339616085,766.9822362448606,1199
24031704300,MD,Montgomery,24031,-77.0894389,39.0231982,4088,-0.20821976926291416,-0.7636236782448996,-0.4859217237539069,0.1186874848509226,485.1944380705716,1200
11001003500,DC,District of Columbia,11001,-77.024341,38.9223765,4801,-1.522469639639863,0.5477114841665633,-0.4873790777366498,0.11829317686843661,567.9255421453641,1201
51510200202,VA,Alexandria,51510,-77.0975078,38.817098,1698,0.15459710392119635,-1.1311915161470385,-0.48829720611292105,0.11804476409295617,200.44000942983956,1202
24031705702,MD,Montgomery,24031,-77.1108685,38.9542113,4565,0.16225551114667136,-1.1391093380186934,-0.488426913436011,0.11800966991989534,538.7141431843222,1203
24031704404,MD,Montgomery,24031,-77.0997918,39.0120658,5733,-0.09613038512197716,-0.8809118132627594,-0.48852109919236825,0.11798418661521583,676.4033418650323,1204
51013101703,VA,Arlington,51013,-77.0748886,38.8893216,2352,-0.8095603900794817,-0.16823758634952235,-0.488898988214502,0.11788194333068401,277.25833071376877,1205
51059422402,VA,Fairfax,51059,-77.1329366,38.7648774,5236,-0.5846182729940174,-0.39708236948918463,-0.490850321241601,0.11735398224629082,614.4654510415787,1206
51059480100,VA,Fairfax,51059,-77.2702475,39.0056714,4399,0.07111976563752398,-1.0548613274349912,-0.4918707808987336,0.11707788227787067,515.025604140353,1207
24031706013,MD,Montgomery,24031,-77.1589988,39.0095058,2980,0.005649203845068665,-0.9902314278365841,-0.49229111199575776,0.11696415568240634,348.5531839335709,1208
51013101409,VA,Arlington,51013,-77.1128394,38.8811748,2120,-0.5554780850589194,-0.42991055502201003,-0.4926943200404647,0.11685506197386801,247.73273138460019,1209
51059471204,VA,Fairfax,51059,-77.2070218,38.9258503,2692,-1.0687218606635713,0.08280407042283405,-0.4929588951203686,0.1167834773985292,314.3811211568406,1210
51059470300,VA,Fairfax,51059,-77.1381524,38.929091,3418,0.09288248494191674,-1.0805255973395265,-0.49382155619880486,0.11655007209450885,398.36814641903123,1211
51059421101,VA,Fairfax,51059,-77.1731098,38.7514882,5912,-0.5629890049637303,-0.42807057701877294,-0.4955297909912516,0.11608788471752421,686.3115744500031,1212
51059480802,VA,Fairfax,51059,-77.3721513,38.9698035,3910,-0.6023128804215019,-0.38950445372747594,-0.4959086670744889,0.11598537436948075,453.50281378466974,1213
11001001100,DC,District of Columbia,11001,-77.0776732,38.9572432,5300,-0.18470224383980083,-0.8161029528198016,-0.5004025983298013,0.11476947693639598,608.2782277628987,1214
51059461000,VA,Fairfax,51059,-77.2747173,38.9020855,2530,-0.20471184646811694,-0.7985508216332176,-0.5016313340506673,0.11443702489739907,289.52567299041965,1215
