LocationID,StateAbbr,CountyName,TotalPopulation,chronic_disease_burden_score,chronic_disease_burden_rank,ARTHRITIS_pct,BPHIGH_pct,CANCER_pct,CASTHMA_pct,CHD_pct,COPD_pct,DEPRESSION_pct,DIABETES_pct,HIGHCHOL_pct,OBESITY_pct,STROKE_pct
51107611209,VA,Loudoun,6639,-0.17451212718001385,929,23.1,30.5,8.0,9.3,4.4,3.8,19.4,9.1,37.7,27.6,2.2
51059450702,VA,Fairfax,4568,-0.1749013835902346,930,18.5,28.7,4.3,9.6,4.9,5.1,18.9,12.6,35.4,29.1,2.8
51683910202,VA,Manassas,8207,-0.17878144491637699,931,19.4,28.3,4.9,9.8,4.3,4.5,20.0,11.2,34.6,35.3,2.5
24031701215,MD,Montgomery,4662,-0.179170568183559,932,20.9,29.5,8.3,9.2,4.9,4.0,18.8,8.7,40.0,23.9,2.5
51059481201,VA,Fairfax,1156,-0.17970847094713316,933,22.7,30.2,8.1,9.0,4.8,3.8,18.0,10.4,40.1,22.2,2.4
51153901602,VA,Prince William,8294,-0.18004254038330733,934,19.1,29.7,4.9,9.7,4.3,4.5,20.6,10.7,34.2,35.0,2.5
51059480801,VA,Fairfax,5388,-0.18066482589391872,935,20.1,28.2,5.6,9.7,4.7,4.8,20.0,10.9,35.8,27.7,2.5
51059452502,VA,Fairfax,5011,-0.1811518648774488,936,18.4,30.3,3.9,10.2,4.5,4.8,19.1,12.3,33.4,31.6,2.8
11001001100,DC,District of Columbia,5300,-0.18470224383980083,937,22.0,28.8,10.4,9.1,4.6,3.7,20.8,7.0,39.4,18.8,2.6
24031705903,MD,Montgomery,4616,-0.18490592456064736,938,22.3,31.1,9.9,8.4,5.0,3.3,16.5,8.9,44.4,21.0,2.4
51683910401,VA,Manassas,7543,-0.18584320078328478,939,17.7,28.0,3.6,10.2,4.1,4.8,21.0,11.6,32.7,38.5,2.5
51153901704,VA,Prince William,6821,-0.18868369004577462,940,18.2,29.5,4.3,9.5,4.5,4.8,20.1,11.4,33.6,36.2,2.6
11001011001,DC,District of Columbia,2423,-0.18944714327673334,941,19.6,30.3,6.6,10.2,4.2,4.2,21.5,8.4,35.0,24.2,3.0
51153901900,VA,Prince William,8748,-0.19141252807411216,942,18.5,29.4,4.5,9.6,4.4,4.7,20.5,11.2,34.3,34.5,2.5
24031700720,MD,Montgomery,3150,-0.19276369005198585,943,19.1,31.0,5.6,9.2,4.9,4.3,16.7,11.3,40.6,26.4,2.8
51059470800,VA,Fairfax,3255,-0.19345874967653967,944,23.5,30.0,9.3,8.6,5.0,3.5,17.2,10.0,41.0,20.6,2.4
51059482204,VA,Fairfax,1975,-0.19347850907216868,945,22.6,28.7,9.0,9.1,5.0,3.8,19.5,8.9,37.4,22.7,2.4
51179010213,VA,Stafford,2629,-0.19400255623856444,946,21.5,28.6,6.1,10.3,3.7,3.6,22.1,9.2,34.7,33.8,2.1
51107610202,VA,Loudoun,5624,-0.19971641237884932,947,22.5,28.8,7.7,9.8,4.1,3.8,21.6,7.9,35.5,29.6,2.1
51153901013,VA,Prince William,3494,-0.20382279214993576,948,19.0,31.5,4.3,10.6,3.7,4.0,19.9,10.8,32.8,36.9,2.5
51059461000,VA,Fairfax,2530,-0.20471184646811694,949,23.0,29.2,8.8,9.2,4.7,3.5,18.9,9.3,38.9,22.5,2.3
24031703602,MD,Montgomery,2928,-0.20537323524268308,950,20.9,30.0,8.1,9.2,4.5,3.7,18.4,8.8,41.2,24.9,2.4
24031701205,MD,Montgomery,7090,-0.20633627211185762,951,21.8,30.1,9.6,8.8,4.8,3.5,17.6,8.3,42.5,22.3,2.3
24021751004,MD,Frederick,5749,-0.207123318787108,952,21.1,29.5,6.6,9.7,3.9,3.9,21.0,8.7,35.1,34.4,2.2
24031704300,MD,Montgomery,4088,-0.20821976926291416,953,21.6,29.0,9.2,9.2,4.5,3.6,19.2,7.8,41.3,23.6,2.2
11001001003,DC,District of Columbia,3111,-0.21133415538040914,954,21.7,28.1,10.6,9.0,4.4,3.7,21.2,6.6,40.0,19.4,2.4
51059460600,VA,Fairfax,4173,-0.2120971463248611,955,22.7,29.2,8.7,8.9,4.9,3.7,18.5,9.5,39.0,22.0,2.4
51059420203,VA,Fairfax,2718,-0.21222089553045215,956,22.3,29.5,7.9,9.5,4.5,3.7,19.1,9.6,37.6,24.6,2.3
24031704200,MD,Montgomery,2122,-0.21276623870199843,957,21.1,29.4,8.3,9.2,4.4,3.8,18.8,8.5,40.9,25.1,2.3
51059480302,VA,Fairfax,4621,-0.21336378051312524,958,22.5,29.4,8.7,8.8,5.1,3.8,17.7,9.9,40.0,20.4,2.4
11001009509,DC,District of Columbia,3194,-0.21587099356536293,959,20.3,34.0,6.1,10.4,4.0,3.6,17.8,9.2,34.9,25.4,3.4
51059480504,VA,Fairfax,2017,-0.21709494988641548,960,22.5,27.8,8.4,9.7,4.4,3.7,20.6,8.6,37.6,23.8,2.1
51059491101,VA,Fairfax,3765,-0.2172030563382216,961,22.4,29.0,8.0,9.1,4.6,3.8,19.1,9.8,39.3,22.4,2.3
51107611015,VA,Loudoun,3771,-0.2174635618811351,962,22.8,30.9,8.3,8.8,4.9,3.8,17.7,9.3,37.2,25.6,2.5
51153900410,VA,Prince William,5663,-0.21823357970181956,963,18.5,32.0,3.8,10.9,3.5,3.9,19.9,11.0,32.1,37.8,2.5
51059430203,VA,Fairfax,2679,-0.21835633501412807,964,21.6,28.4,7.6,9.3,4.9,4.1,19.5,9.8,37.1,23.0,2.4
51059420100,VA,Fairfax,4106,-0.22094323588968123,965,21.0,30.2,6.1,8.8,5.0,4.2,16.8,12.3,38.7,24.1,2.7
24031700733,MD,Montgomery,5480,-0.22129268442300754,966,17.9,30.0,4.6,9.9,4.4,4.6,18.6,10.9,37.2,29.6,2.7
51510201206,VA,Alexandria,5710,-0.22131056172725525,967,16.6,27.3,2.9,10.2,4.0,5.0,22.0,11.7,32.1,38.7,2.4
51153901236,VA,Prince William,6506,-0.22308643148140048,968,20.7,30.8,6.2,10.0,3.8,3.7,20.0,9.5,35.4,32.3,2.3
51059482001,VA,Fairfax,4874,-0.22457250278086435,969,22.8,28.7,8.9,9.2,4.6,3.5,19.2,9.0,39.0,22.5,2.2
51059430201,VA,Fairfax,4379,-0.22734699220351207,970,21.7,28.5,7.5,9.3,4.7,4.0,19.2,9.9,37.8,23.2,2.4
51059491405,VA,Fairfax,2761,-0.22962965757636092,971,22.6,28.7,8.5,9.1,4.6,3.7,19.0,9.3,39.4,22.4,2.2
11001001402,DC,District of Columbia,3514,-0.23236682973481562,972,22.2,30.0,11.0,8.6,4.7,3.4,19.0,7.0,39.7,18.4,2.7
51153901235,VA,Prince William,3262,-0.2342274387425811,973,21.1,30.4,6.6,9.9,3.8,3.5,20.2,9.3,36.0,31.3,2.2
51059452400,VA,Fairfax,7283,-0.23670071808205417,974,20.4,28.9,6.1,9.0,4.9,4.5,17.9,11.5,37.9,24.3,2.6
24031705601,MD,Montgomery,3057,-0.23743955130223116,975,21.6,29.1,9.6,9.0,4.5,3.3,18.5,7.8,42.0,23.0,2.2
51153901015,VA,Prince William,3726,-0.23861200809659236,976,18.6,32.2,3.8,11.0,3.4,3.7,19.7,10.8,31.6,38.4,2.5
51059491803,VA,Fairfax,7003,-0.2386886479148519,977,21.3,28.6,7.1,9.2,4.8,4.2,19.0,10.2,37.6,23.2,2.4
24031701314,MD,Montgomery,2885,-0.23919100250449132,978,20.7,30.4,7.7,9.1,4.5,3.7,17.6,9.3,41.1,24.7,2.4
24021775600,MD,Frederick,5172,-0.24032576940759204,979,21.7,28.0,7.5,9.6,3.7,3.7,21.9,7.6,36.0,32.7,2.0
24033806900,MD,Prince George's,4393,-0.2404735669780781,980,19.7,29.1,5.5,9.9,4.5,4.7,16.4,10.6,34.4,35.1,2.5
24031700903,MD,Montgomery,2377,-0.24055884585638634,981,17.4,28.8,4.7,9.9,4.4,4.7,19.7,10.2,36.3,30.5,2.6
24031703223,MD,Montgomery,6420,-0.2437895527124277,982,20.0,32.6,6.3,9.2,4.5,3.7,15.7,10.8,40.8,25.9,2.7
24033800216,MD,Prince George's,4392,-0.24458400602186667,983,20.7,32.9,5.6,10.7,3.9,3.7,14.5,10.7,33.9,36.3,2.6
51153900804,VA,Prince William,5423,-0.24510010964236742,984,19.7,32.0,4.9,10.7,3.6,3.6,19.4,10.0,33.0,35.4,2.4
24031701206,MD,Montgomery,6579,-0.2460255499816036,985,21.6,30.6,9.3,8.3,5.0,3.5,16.1,9.1,43.6,20.8,2.4
51510200500,VA,Alexandria,4650,-0.2472110656433639,986,18.4,28.5,4.2,11.0,3.7,4.1,22.7,9.6,30.7,35.0,2.4
51059431400,VA,Fairfax,4405,-0.24839631234337223,987,21.6,29.2,7.3,9.2,4.7,3.8,18.6,10.1,37.8,24.0,2.4
51059420800,VA,Fairfax,3640,-0.25021919811771626,988,20.9,28.0,6.9,9.5,4.6,4.0,19.5,9.9,36.4,25.8,2.4
51510200102,VA,Alexandria,5043,-0.2503949100237655,989,18.8,28.6,4.5,9.7,4.2,4.5,20.2,10.8,33.7,34.1,2.5
51059430400,VA,Fairfax,7217,-0.2554373318612866,990,21.8,28.9,7.8,8.8,4.9,3.9,18.1,10.1,38.6,22.7,2.4
24031703301,MD,Montgomery,5064,-0.2559379470225237,991,18.4,29.3,5.4,8.8,5.0,4.5,16.9,11.2,39.9,27.3,2.7
51510201900,VA,Alexandria,1798,-0.2564428499575907,992,21.6,26.9,7.8,9.8,4.0,3.5,22.9,7.6,35.4,28.3,2.0
51059481106,VA,Fairfax,5362,-0.25654272505834846,993,22.5,28.8,8.4,9.0,4.6,3.6,18.6,9.5,39.5,21.9,2.2
51059431002,VA,Fairfax,2368,-0.256882871274963,994,20.1,30.0,5.3,9.5,4.5,4.0,18.5,11.8,36.7,26.3,2.5
51153900801,VA,Prince William,7324,-0.2585823156333633,995,20.2,31.9,5.4,9.9,3.8,3.6,18.6,10.4,35.6,32.6,2.4
51610500200,VA,Falls Church,6692,-0.2591900339334012,996,22.1,28.2,7.5,9.4,4.0,3.5,21.1,8.7,35.6,30.0,2.1
24031700835,MD,Montgomery,4388,-0.2630046967062174,997,19.4,31.1,6.1,8.9,4.7,4.0,16.0,11.1,42.2,23.8,2.6
51059482203,VA,Fairfax,4695,-0.263057053618445,998,22.1,28.0,8.6,9.3,4.6,3.6,19.9,8.6,37.2,23.1,2.2
51179010218,VA,Stafford,4638,-0.2637540567718425,999,19.0,28.4,4.8,10.3,3.8,4.2,22.5,8.9,31.4,36.9,2.2
24031704805,MD,Montgomery,2679,-0.2641508802675356,1000,20.6,29.3,8.4,8.9,4.8,3.7,18.6,8.5,39.7,23.1,2.4
51153900202,VA,Prince William,4127,-0.2666136763355333,1001,18.7,29.4,4.7,9.2,4.3,4.2,19.4,11.1,34.6,35.1,2.5
51059430901,VA,Fairfax,4326,-0.26695289763209173,1002,20.5,29.1,6.0,9.4,4.5,4.1,18.4,11.1,37.4,24.6,2.5
51059460501,VA,Fairfax,2691,-0.2670386629270386,1003,22.7,29.7,8.7,8.5,4.9,3.5,17.1,10.1,40.7,20.2,2.3
51059450601,VA,Fairfax,4192,-0.2678395627206917,1004,21.9,29.4,7.9,8.5,5.0,3.8,17.4,10.4,39.4,22.1,2.4
51059491403,VA,Fairfax,3711,-0.26819623306527385,1005,22.1,28.2,8.2,9.2,4.4,3.7,19.4,9.3,38.8,22.6,2.1
24031700608,MD,Montgomery,5800,-0.26890424629567344,1006,20.8,31.4,8.1,8.1,5.0,3.6,15.2,10.4,44.9,19.8,2.5
51059432702,VA,Fairfax,4502,-0.2691333373250074,1007,20.2,29.1,5.8,9.6,4.5,3.9,18.9,11.0,36.2,26.2,2.5
51059470700,VA,Fairfax,5753,-0.27054352354239886,1008,22.7,29.3,8.9,8.7,4.8,3.4,17.6,9.6,39.9,20.8,2.3
51059460701,VA,Fairfax,3501,-0.27094973252491283,1009,20.7,27.8,6.9,9.1,4.8,4.3,19.1,10.0,37.1,24.1,2.4
51059460400,VA,Fairfax,5134,-0.2718704814869826,1010,22.4,29.4,8.3,8.6,4.9,3.6,17.7,10.0,39.3,21.0,2.4
51013100800,VA,Arlington,1596,-0.27221314651539646,1011,21.0,30.2,5.7,9.5,4.3,3.6,19.8,10.4,35.2,27.8,2.5
24033806714,MD,Prince George's,5649,-0.27261838335675787,1012,16.6,30.7,2.6,11.6,3.4,5.0,17.4,11.3,28.9,42.4,2.6
51059420300,VA,Fairfax,6184,-0.27365687279424283,1013,21.2,28.3,7.2,9.4,4.5,3.8,19.5,9.6,36.7,25.2,2.3
24021750805,MD,Frederick,4914,-0.27429952385710815,1014,21.3,29.5,6.9,9.5,3.8,3.5,20.3,8.5,35.5,33.5,2.1
51510200201,VA,Alexandria,3505,-0.2744967470536015,1015,20.3,27.6,6.1,10.2,3.9,3.8,22.4,8.6,33.5,31.1,2.1
51059480902,VA,Fairfax,4211,-0.27449936614653364,1016,19.5,28.2,5.4,9.6,4.5,4.4,19.6,10.8,35.3,27.7,2.4
51107610505,VA,Loudoun,6702,-0.2759951621243045,1017,17.9,28.9,3.8,9.7,4.1,4.6,20.5,11.0,32.1,37.4,2.4
51059490104,VA,Fairfax,3504,-0.27688140760652247,1018,19.8,27.6,5.7,9.3,4.5,4.4,19.7,10.7,35.8,27.8,2.4
51153900904,VA,Prince William,6853,-0.2786090480583869,1019,19.2,31.8,4.6,10.4,3.6,3.6,19.1,10.5,33.5,35.0,2.4
24021750505,MD,Frederick,7660,-0.27925394223877503,1020,18.1,28.7,4.1,10.0,3.7,4.4,20.9,10.0,32.6,38.8,2.3
24031703402,MD,Montgomery,4035,-0.27969758156089636,1021,18.3,30.1,5.2,8.6,4.9,4.2,16.3,11.7,40.1,27.5,2.8
51059471401,VA,Fairfax,3759,-0.2845433635918029,1022,20.5,27.9,6.5,9.2,4.6,4.2,19.2,10.3,37.0,24.5,2.4
24031703601,MD,Montgomery,4750,-0.2855850958883586,1023,19.8,29.6,6.9,8.9,4.5,3.9,17.6,9.6,40.0,26.1,2.5
51153900602,VA,Prince William,4332,-0.28717250115902676,1024,16.9,29.5,3.5,10.0,3.9,4.3,20.6,11.0,31.2,39.3,2.5
51059492400,VA,Fairfax,4873,-0.2910155689646119,1025,19.6,27.6,5.5,10.0,4.2,4.3,20.1,10.2,35.5,26.0,2.4
51510200705,VA,Alexandria,2597,-0.29393268289434604,1026,22.2,27.7,8.4,9.2,4.2,3.3,21.1,7.9,36.6,26.8,2.0
11001980000,DC,District of Columbia,176,-0.29468931667598314,1027,20.4,33.6,6.8,10.6,3.2,3.0,18.0,8.4,37.4,25.6,2.7
51153900702,VA,Prince William,8133,-0.29881647693972285,1028,19.1,30.2,5.1,9.5,4.0,3.9,19.0,10.6,34.3,34.3,2.4
11001002600,DC,District of Columbia,2592,-0.29894528113513885,1029,20.2,31.3,7.8,9.3,4.2,3.5,18.4,8.3,37.9,22.0,2.9
51107611102,VA,Loudoun,6225,-0.2991011191571215,1030,21.7,29.1,7.2,9.3,4.0,3.7,19.8,8.7,36.3,28.9,2.1
24031701427,MD,Montgomery,3468,-0.30088281962069535,1031,18.6,32.3,4.9,9.9,4.1,3.8,16.0,10.9,38.6,27.9,2.7
51059430700,VA,Fairfax,2923,-0.30101078996458547,1032,20.4,28.8,6.4,8.6,4.9,4.2,17.6,11.2,38.0,24.0,2.5
51059450701,VA,Fairfax,3055,-0.3028000843424867,1033,21.4,29.5,7.5,8.4,5.0,3.8,16.9,10.8,39.1,21.6,2.5
51107611205,VA,Loudoun,6018,-0.3038677592277949,1034,20.0,29.7,5.4,9.1,4.3,4.2,18.5,10.6,35.7,30.5,2.4
51013103505,VA,Arlington,3813,-0.3040787023261696,1035,19.9,27.8,5.7,9.6,4.4,4.2,22.0,9.1,33.1,26.5,2.5
11001009301,DC,District of Columbia,3853,-0.304548793992039,1036,19.1,30.9,6.3,10.1,3.9,3.7,20.1,8.3,34.7,24.3,3.0
51013100500,VA,Arlington,5029,-0.3086158817014409,1037,22.0,27.0,8.0,9.3,4.2,3.6,22.1,7.8,36.2,24.2,2.0
51059482301,VA,Fairfax,5387,-0.308630867614191,1038,21.7,27.6,8.4,9.3,4.5,3.5,19.9,8.4,36.6,23.4,2.2
51153901005,VA,Prince William,6501,-0.30894991011355893,1039,19.9,29.7,5.7,10.1,3.5,3.5,20.8,9.1,34.5,33.0,2.1
51013102802,VA,Arlington,1317,-0.3096862085067528,1040,22.3,27.7,8.0,9.0,4.2,3.5,20.8,8.2,37.3,24.9,2.1
24033806400,MD,Prince George's,3934,-0.3110850082438372,1041,21.3,29.0,7.5,9.5,4.4,4.0,16.6,9.0,35.3,30.3,2.3
51510201000,VA,Alexandria,2831,-0.311491055444224,1042,21.9,26.1,7.8,10.0,3.5,3.3,23.0,7.3,35.5,28.4,1.8
51107611300,VA,Loudoun,6349,-0.31261039388776224,1043,19.3,29.4,4.9,9.2,4.3,4.3,18.9,10.7,34.9,31.7,2.4
51059480501,VA,Fairfax,3537,-0.312637591710447,1044,21.8,28.4,8.1,9.0,4.5,3.5,18.5,9.4,39.0,21.9,2.2
51107610506,VA,Loudoun,5646,-0.31594279405054104,1045,19.5,29.3,4.9,9.7,3.9,4.1,20.3,10.1,34.1,32.1,2.2
24031703403,MD,Montgomery,3970,-0.3162147346456031,1046,17.6,29.1,4.8,8.8,4.8,4.3,16.8,11.4,38.8,29.1,2.7
51153901418,VA,Prince William,4138,-0.3178952098600624,1047,17.2,28.0,4.0,10.4,3.7,4.5,21.8,9.7,31.4,35.4,2.3
24031701422,MD,Montgomery,2902,-0.31907625477267776,1048,16.2,32.4,3.1,11.7,3.3,3.9,18.1,10.3,32.1,36.0,2.6
51059440600,VA,Fairfax,3002,-0.31922939215907575,1049,20.7,28.2,6.9,9.0,4.7,3.9,18.5,10.3,37.5,23.5,2.3
51107610701,VA,Loudoun,5640,-0.3196362280309938,1050,21.9,28.2,7.8,9.5,3.9,3.4,21.0,7.6,35.5,28.5,2.0
51153901510,VA,Prince William,6546,-0.3205532391289888,1051,20.3,28.8,6.4,9.6,3.8,3.5,20.9,8.8,35.8,30.0,2.1
24031703210,MD,Montgomery,3760,-0.3206303746234603,1052,19.6,29.9,6.9,9.1,4.5,3.6,17.0,9.5,39.6,25.7,2.5
24031700105,MD,Montgomery,6406,-0.32134863687434884,1053,18.7,29.6,5.6,9.6,4.1,4.0,17.7,9.9,38.9,27.0,2.5
24031704503,MD,Montgomery,4247,-0.3237761146202866,1054,20.6,28.6,8.6,8.9,4.3,3.5,18.2,7.9,41.4,23.1,2.2
24031700828,MD,Montgomery,2258,-0.3254860934672274,1055,20.5,29.9,8.0,8.5,4.6,3.4,16.5,9.5,43.7,20.6,2.3
11001001004,DC,District of Columbia,4480,-0.32673001315600325,1056,20.1,26.6,9.1,9.3,4.3,3.8,22.2,6.6,36.9,19.2,2.4
51059480401,VA,Fairfax,4717,-0.32718127548088616,1057,22.5,28.7,9.1,8.6,4.7,3.2,17.6,9.2,39.9,20.2,2.2
51510200404,VA,Alexandria,3694,-0.3296909694011258,1058,22.3,28.2,8.0,9.4,3.7,3.0,20.3,8.2,37.5,27.8,1.9
24031704600,MD,Montgomery,5255,-0.3300860019288623,1059,20.8,28.7,9.1,8.7,4.5,3.4,17.6,8.0,41.8,21.8,2.2
24031701102,MD,Montgomery,6167,-0.33095605793562605,1060,18.4,28.7,5.9,8.9,4.6,4.2,17.8,10.0,39.3,26.2,2.5
51013100600,VA,Arlington,3285,-0.3341647093733146,1061,21.9,27.4,7.8,9.1,4.3,3.4,21.5,8.2,36.1,23.9,2.1
11001000902,DC,District of Columbia,2317,-0.3349321512024264,1062,20.9,26.9,10.3,9.0,4.1,3.5,21.0,6.2,39.1,18.7,2.3
11001002102,DC,District of Columbia,5099,-0.3366047457737686,1063,18.5,31.4,5.4,10.4,3.8,3.6,19.1,8.8,33.7,26.1,3.1
51059480901,VA,Fairfax,6969,-0.3379553443777928,1064,19.2,27.8,5.5,9.0,4.7,4.4,18.0,11.2,36.3,26.1,2.5
24031704501,MD,Montgomery,3742,-0.3385625762794975,1065,20.9,29.7,8.9,8.5,4.6,3.2,16.7,8.5,42.0,22.0,2.3
51059421001,VA,Fairfax,2855,-0.3413853432426514,1066,20.4,28.6,6.3,9.5,4.3,3.7,18.4,10.2,36.5,24.9,2.4
51059461901,VA,Fairfax,3756,-0.3468194649711224,1067,19.3,28.4,5.4,9.1,4.7,4.2,18.3,11.3,36.5,23.8,2.5
24031700616,MD,Montgomery,4573,-0.34823841711671927,1068,20.4,30.2,8.0,8.4,4.6,3.3,16.2,9.4,43.2,21.4,2.3
51059490105,VA,Fairfax,2761,-0.3489885299021799,1069,20.8,27.7,7.0,9.2,4.3,3.8,19.2,9.6,37.2,23.7,2.2
51059430102,VA,Fairfax,3117,-0.35516127956089777,1070,20.3,28.0,6.4,9.3,4.3,3.7,19.0,10.4,37.0,23.4,2.3
24031700824,MD,Montgomery,2872,-0.35522474071851945,1071,20.4,28.5,8.2,9.0,4.2,3.3,18.5,8.0,40.9,23.6,2.1
51153901507,VA,Prince William,2958,-0.3568972972014047,1072,18.7,27.7,5.2,9.8,3.6,4.0,22.2,8.8,33.5,32.3,2.1
51013100700,VA,Arlington,5827,-0.3583795587655254,1073,21.1,26.7,7.0,9.3,4.0,3.7,22.0,8.2,35.4,25.2,2.1
51059432600,VA,Fairfax,4967,-0.3600972039308463,1074,21.4,28.6,7.6,9.1,4.3,3.3,18.2,9.5,38.3,22.9,2.2
51107610504,VA,Loudoun,7094,-0.3607289648025924,1075,20.4,28.0,6.2,9.7,3.8,3.8,20.9,8.4,34.0,30.7,2.0
51153901237,VA,Prince William,3468,-0.36127796104600274,1076,18.8,28.9,4.9,10.2,3.4,3.6,21.3,9.2,32.9,34.2,2.1
51059450602,VA,Fairfax,4814,-0.3640378981380285,1077,18.3,27.1,4.8,9.1,4.5,4.4,19.4,11.3,34.9,27.2,2.5
24033807102,MD,Prince George's,2763,-0.365414633059725,1078,19.6,28.5,6.0,9.9,4.1,4.0,16.9,9.4,33.4,34.1,2.3
51059480503,VA,Fairfax,3259,-0.36593184179290605,1079,21.3,27.5,7.8,9.2,4.2,3.4,19.4,8.9,37.6,23.0,2.1
24031700310,MD,Montgomery,6962,-0.36623110169918455,1080,17.6,28.7,5.0,10.1,3.9,4.2,18.8,9.3,36.4,28.4,2.4
51510200703,VA,Alexandria,3494,-0.3668662529912819,1081,20.6,27.5,6.7,10.0,3.6,3.2,21.8,7.9,34.0,29.9,2.0
51059431801,VA,Fairfax,4263,-0.3672653054440449,1082,20.0,27.4,6.2,9.4,4.2,3.8,19.3,10.3,36.5,24.7,2.2
24031700819,MD,Montgomery,6585,-0.3701145215469982,1083,18.3,29.2,5.5,9.7,4.0,3.8,17.8,9.6,38.1,27.7,2.4
51059482603,VA,Fairfax,3501,-0.37086657152870167,1084,21.8,29.1,8.1,8.5,4.7,3.4,16.6,10.1,39.3,20.4,2.3
51059450300,VA,Fairfax,5620,-0.37173012067267935,1085,18.6,26.8,5.4,9.5,4.4,4.1,20.5,10.1,34.6,26.3,2.3
51153900701,VA,Prince William,7608,-0.37414174250688054,1086,17.2,30.0,3.5,10.9,3.2,3.7,20.8,9.8,30.4,37.3,2.3
51510201400,VA,Alexandria,4158,-0.3779818625222438,1087,20.7,26.0,6.9,9.8,3.5,3.4,22.7,7.5,34.9,29.5,1.8
51059491103,VA,Fairfax,6548,-0.3784229225263072,1088,18.6,27.5,4.8,9.5,4.2,4.2,19.6,11.0,35.2,26.5,2.3
51059420201,VA,Fairfax,3732,-0.3784348918903634,1089,20.2,28.7,6.4,9.5,4.2,3.6,18.3,9.9,36.2,24.9,2.3
51059452600,VA,Fairfax,6347,-0.38000810040034594,1090,19.4,28.9,5.5,9.8,4.1,3.7,18.5,10.3,34.7,27.0,2.4
24031701307,MD,Montgomery,4598,-0.3804635145606655,1091,19.6,29.9,7.2,8.8,4.3,3.4,16.8,9.3,41.4,23.1,2.3
24031702402,MD,Montgomery,4665,-0.38145317104496357,1092,18.2,30.3,5.7,10.1,3.8,3.5,18.1,9.0,36.5,29.2,2.3
24021752301,MD,Frederick,7217,-0.3851594339096328,1093,19.6,28.5,5.7,9.7,3.4,3.6,20.6,8.5,33.8,34.8,2.0
51059432800,VA,Fairfax,2225,-0.38562766803222465,1094,20.0,28.4,6.2,9.6,4.1,3.6,18.6,10.0,36.0,24.8,2.3
51059420600,VA,Fairfax,4911,-0.38785524098012425,1095,18.2,26.8,5.0,10.0,4.1,4.1,20.7,9.7,33.1,28.3,2.3
51107611009,VA,Loudoun,5542,-0.3881381533672484,1096,20.9,29.2,6.5,9.4,3.7,3.4,19.2,9.0,36.6,28.1,2.0
11001002002,DC,District of Columbia,4072,-0.38949440227260773,1097,18.7,30.9,6.0,9.7,3.9,3.5,18.9,8.6,34.9,24.8,2.9
24021752206,MD,Frederick,5889,-0.39112844807531516,1098,20.7,28.8,6.8,9.0,3.6,3.4,19.4,8.5,36.6,31.4,2.0
51685920201,VA,Manassas Park,2872,-0.39402849619269614,1099,17.2,27.3,3.5,10.0,3.5,3.9,21.7,10.3,31.1,37.8,2.2
51059450500,VA,Fairfax,3065,-0.3940396954053736,1100,19.5,27.8,5.9,8.4,4.8,4.0,17.0,11.5,37.9,23.8,2.5
24031702102,MD,Montgomery,3406,-0.39617259778722497,1101,19.9,27.5,8.4,9.2,4.1,3.3,18.9,7.2,39.7,23.6,2.1
51107610604,VA,Loudoun,6964,-0.39890821506048124,1102,20.3,27.6,6.3,9.8,3.6,3.6,21.0,8.0,34.1,29.7,2.0
51153901407,VA,Prince William,4247,-0.40139299205607126,1103,17.1,28.2,4.0,9.7,3.7,4.1,20.7,10.1,32.2,35.7,2.2
11001002802,DC,District of Columbia,4685,-0.4032614851368895,1104,15.3,26.5,4.1,10.0,4.0,4.6,23.1,8.7,32.1,26.6,2.8
51610500300,VA,Falls Church,4437,-0.40676876426830827,1105,20.8,27.2,7.5,9.1,4.1,3.3,20.6,8.0,34.7,28.0,2.0
51059491601,VA,Fairfax,5421,-0.40988349044793676,1106,18.4,27.7,4.7,9.2,4.3,4.3,18.2,11.6,36.4,24.3,2.4
51059460504,VA,Fairfax,3979,-0.41096954056542945,1107,20.7,28.0,7.3,8.8,4.5,3.6,17.9,9.6,38.1,21.4,2.2
51510200301,VA,Alexandria,3333,-0.4142249953411406,1108,17.7,27.3,4.2,10.5,3.4,3.9,22.1,8.9,30.9,34.1,2.1
51059491502,VA,Fairfax,7014,-0.4151191025335954,1109,21.1,28.8,7.5,8.5,4.4,3.3,16.8,10.3,40.2,20.3,2.2
11001010500,DC,District of Columbia,3712,-0.41635348817785367,1110,16.7,27.9,4.9,10.5,3.5,4.0,22.7,7.8,32.2,25.6,2.7
51059482504,VA,Fairfax,5277,-0.41742346044586537,1111,21.5,28.0,8.2,8.6,4.3,3.2,17.6,9.3,39.8,20.5,2.1
11001002202,DC,District of Columbia,3339,-0.42123715182398414,1112,17.0,29.8,4.6,10.2,3.6,3.9,19.7,8.8,32.8,27.1,3.0
51059481000,VA,Fairfax,6231,-0.42248730317408323,1113,16.5,26.7,3.6,9.6,4.2,4.7,19.6,11.4,33.2,28.3,2.5
51107611013,VA,Loudoun,4370,-0.42312481693316395,1114,20.4,29.0,6.2,9.2,3.8,3.5,19.1,9.2,36.0,28.0,2.0
11001000803,DC,District of Columbia,3174,-0.4232457610082699,1115,19.2,25.0,8.9,9.5,4.2,3.6,22.9,6.3,34.7,17.6,2.4
51510200104,VA,Alexandria,4095,-0.42405737986591063,1116,15.7,26.1,2.9,10.9,3.2,4.3,23.1,9.5,29.4,36.9,2.1
