LocationID,ACCESS2,ARTHRITIS,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COLON_SCREEN,COPD,DENTAL,DEPRESSION,DIABETES,HIGHCHOL,LACKTRPT,MAMMOUSE,OBESITY,STROKE,TEETHLOST
24021751001,8.5,21.1,31.3,70.9,5.4,10.2,4.1,77.0,87.4,64.8,4.6,66.2,21.8,10.3,34.7,8.4,77.2,37.4,2.5,5.1
24021751002,8.9,27.5,37.1,76.6,8.3,10.0,6.3,78.9,88.4,67.3,6.5,62.7,21.6,12.7,39.4,8.1,74.6,38.3,3.4,7.9
24021751003,10.9,24.4,35.0,73.9,7.0,10.0,5.6,77.6,87.1,60.8,5.8,58.9,20.6,11.8,36.9,9.0,74.1,37.8,3.2,9.7
24021751004,7.0,21.1,29.5,71.7,6.6,9.7,3.9,77.2,89.3,69.5,3.9,69.2,21.0,8.7,35.1,5.9,76.7,34.4,2.2,7.1
24021751201,6.1,24.5,33.1,76.2,8.6,9.3,5.0,79.7,90.9,70.6,4.3,71.4,19.4,9.8,38.6,5.1,78.2,33.1,2.5,5.1
24021751202,6.4,25.6,34.1,76.6,8.5,9.8,5.1,79.9,90.6,69.7,4.8,69.8,20.2,10.5,38.7,5.8,78.4,34.2,2.8,6.3
24021751203,6.5,32.5,39.7,81.7,12.9,9.2,7.6,82.2,92.4,73.1,6.2,72.3,19.2,11.8,44.2,4.5,76.5,32.1,3.7,7.8
24021751301,6.6,33.1,41.1,82.1,12.9,9.2,8.0,82.6,92.3,72.3,6.5,66.9,19.0,12.6,44.4,5.0,75.6,33.1,3.9,8.8
24021751302,7.3,30.8,38.0,79.1,10.8,9.9,7.1,79.5,90.2,71.1,7.0,65.1,21.8,11.8,43.1,5.4,73.8,34.8,3.5,7.8
24021751600,6.9,29.9,37.3,77.9,10.0,9.9,6.8,78.6,89.2,70.3,7.0,66.8,22.7,11.6,41.8,5.8,71.8,35.8,3.4,8.8
24021751701,7.2,29.7,36.8,77.9,10.1,10.1,6.6,78.9,89.7,70.4,6.8,64.9,22.6,11.4,41.7,5.8,73.1,35.5,3.3,9.6
24021751702,6.5,28.6,35.5,77.6,10.1,9.8,6.2,78.9,90.0,70.5,6.1,65.7,21.9,10.6,41.3,5.2,74.9,34.2,3.0,9.0
24021751801,5.4,23.6,30.3,73.4,8.1,9.6,4.4,77.9,90.4,67.1,4.3,70.9,21.9,8.6,37.5,4.7,77.6,33.3,2.3,5.9
24021751802,5.1,28.4,34.9,77.8,10.5,9.6,5.8,79.8,91.5,72.9,5.4,69.0,21.5,10.1,41.6,4.3,77.9,33.5,2.8,8.3
24021751902,5.2,24.0,30.6,74.8,8.5,9.6,4.4,78.7,90.7,69.1,4.1,73.5,21.3,8.7,37.7,4.5,78.8,32.4,2.3,5.2
24021751903,5.5,27.3,34.0,77.4,9.8,9.6,5.5,79.4,90.9,72.3,5.2,73.4,21.5,10.0,40.7,4.6,77.7,33.2,2.7,6.8
24021751904,5.5,23.0,30.8,74.3,7.9,9.3,4.4,78.5,90.5,69.3,4.1,71.9,20.4,9.0,37.5,4.8,78.5,32.6,2.3,5.5
24021751905,4.9,18.7,25.5,68.1,6.2,9.3,3.0,76.5,90.2,66.1,3.0,72.0,21.4,6.8,33.6,4.4,77.2,31.8,1.6,3.2
24021751906,6.1,27.9,34.7,77.8,10.2,9.5,5.8,79.9,91.1,71.6,5.4,71.5,20.9,10.2,40.8,4.7,75.7,33.2,2.9,7.1
24021752001,5.8,24.9,31.7,74.6,8.4,9.8,4.8,77.9,89.8,70.7,4.8,69.6,22.2,9.3,38.5,5.0,73.2,34.0,2.5,4.0
24021752101,5.1,26.3,33.3,76.9,9.5,9.3,5.1,79.6,91.4,71.7,4.7,75.0,20.6,9.8,40.7,4.3,76.5,32.7,2.5,6.3
24021752102,6.1,24.2,31.7,75.0,8.5,9.3,4.8,78.5,90.6,69.3,4.4,71.3,20.5,9.3,38.6,4.8,77.4,32.7,2.4,6.3
24021752201,6.3,29.2,36.9,79.1,10.3,9.5,6.3,80.3,91.1,71.7,5.9,69.2,20.4,11.4,42.6,4.9,75.1,33.5,3.2,6.6
24021752202,5.9,19.5,29.0,72.1,5.7,8.9,3.4,78.5,91.0,58.4,3.1,72.7,18.4,9.1,36.3,5.1,78.6,32.1,2.0,5.8
24021752205,5.1,19.8,29.1,73.8,6.1,8.5,3.5,79.3,91.9,60.8,3.0,73.8,17.3,9.4,37.7,4.4,77.8,29.8,1.9,4.0
24021752206,5.3,20.7,28.8,72.6,6.8,9.0,3.6,78.3,91.0,65.6,3.4,70.5,19.4,8.5,36.6,4.6,76.6,31.4,2.0,4.6
24021752301,7.4,19.6,28.5,70.2,5.7,9.7,3.4,76.9,89.1,64.3,3.6,67.7,20.6,8.5,33.8,6.2,77.5,34.8,2.0,5.2
24021752302,6.2,28.6,35.9,78.7,10.6,9.4,6.2,80.4,91.4,68.6,5.4,71.4,20.1,10.6,41.4,4.8,76.6,32.9,3.1,6.3
24021752303,6.1,24.7,32.3,74.8,8.2,9.6,4.7,78.6,90.7,67.5,4.6,70.9,21.1,9.6,38.6,5.1,74.4,34.3,2.5,5.8
24021752501,7.0,29.4,36.9,78.0,10.0,9.8,6.5,79.3,90.1,70.8,6.6,69.0,22.1,11.6,41.9,5.7,71.7,35.7,3.2,8.7
24021752502,5.0,29.7,36.7,79.3,10.9,9.6,6.2,80.7,91.8,72.3,5.7,69.7,21.0,11.0,43.0,4.4,76.8,33.8,3.0,6.6
24021752601,5.1,26.7,33.2,77.2,10.1,9.4,5.3,79.7,91.4,71.7,4.8,73.7,20.9,9.4,40.3,4.2,76.2,32.0,2.6,7.7
24021752602,6.1,29.8,36.8,79.6,11.2,9.3,6.5,80.6,91.6,73.4,5.8,73.1,20.4,11.0,42.9,4.5,76.7,33.1,3.1,6.2
24021752603,5.2,26.4,33.1,76.6,9.5,9.5,5.1,79.5,91.4,70.2,4.7,70.6,21.2,9.5,39.9,4.4,75.5,33.2,2.6,4.7
24021752801,6.0,30.7,37.3,78.9,10.8,9.9,6.5,80.0,90.8,71.9,6.5,66.3,22.0,11.3,42.9,5.0,73.5,34.6,3.2,9.3
24021752802,5.3,27.5,34.0,76.9,9.9,9.7,5.5,79.4,91.0,69.7,5.2,73.5,21.7,9.8,40.6,4.6,76.2,33.5,2.7,6.3
24021752900,6.9,29.1,36.3,77.3,9.9,9.9,6.6,78.4,89.1,69.1,6.7,64.3,22.6,11.1,41.3,5.8,72.7,35.3,3.3,10.1
24021753001,7.1,29.4,36.3,77.4,10.0,10.1,6.6,78.6,89.1,70.3,6.8,65.9,23.1,11.2,41.1,6.0,74.1,35.5,3.3,8.7
24021753002,9.2,30.9,38.3,77.3,9.6,10.7,7.5,77.8,87.3,66.4,8.6,59.6,24.4,12.7,41.6,7.6,70.9,38.0,3.9,10.2
24021765100,11.8,27.0,36.9,76.1,7.9,10.0,6.3,77.8,87.9,69.6,6.6,63.9,21.0,12.8,39.5,8.3,77.8,38.4,3.5,10.8
24021766800,8.5,21.4,28.5,69.4,6.6,10.9,5.1,74.6,81.2,64.4,5.9,60.2,25.3,8.6,32.9,9.1,69.1,33.1,2.7,15.6
24021767500,7.5,31.9,38.8,79.6,11.3,10.0,7.4,79.7,90.2,69.3,7.5,64.4,22.0,12.1,43.9,5.4,72.0,34.7,3.6,9.8
24021767600,6.6,29.4,36.4,77.8,10.3,9.9,6.5,79.2,90.3,71.2,6.4,66.3,22.3,11.1,41.8,5.4,75.1,34.9,3.2,7.7
24021770700,5.6,30.0,36.7,79.0,11.1,9.7,6.3,80.4,91.6,70.7,5.9,71.9,21.3,10.9,42.8,4.5,73.2,33.7,3.1,7.5
24021772200,11.7,29.2,40.1,75.4,7.8,11.0,7.7,77.7,85.3,62.5,9.3,53.5,24.3,14.7,39.6,11.9,65.9,43.3,4.2,21.4
24021773500,8.7,27.4,35.6,76.0,8.6,10.3,6.0,78.4,88.7,69.1,6.3,63.6,22.4,11.5,39.5,7.2,72.7,37.1,3.2,9.1
24021775302,6.8,24.7,32.4,74.6,8.2,9.8,4.9,78.1,90.1,69.0,4.9,70.3,21.4,9.6,38.2,5.4,76.2,34.3,2.6,7.1
24021775400,8.4,27.1,34.9,74.8,8.4,10.4,5.9,77.2,87.9,67.9,6.7,59.8,23.4,11.0,39.1,7.1,74.0,37.3,3.1,11.1
24021775600,5.1,21.7,28.0,71.2,7.5,9.6,3.7,77.4,90.7,66.1,3.7,74.4,21.9,7.6,36.0,4.4,76.2,32.7,2.0,3.6
24031700101,6.3,23.5,32.9,77.6,9.1,9.3,5.5,78.3,92.1,71.9,4.6,72.5,18.1,10.0,43.3,4.6,81.0,25.0,2.8,6.3
24031700103,6.2,23.0,32.6,77.7,8.7,9.1,5.4,78.3,92.0,73.1,4.6,73.9,17.7,10.2,43.8,4.5,81.5,24.1,2.8,5.5
24031700104,10.0,20.8,32.2,74.4,6.5,9.8,4.9,76.6,90.3,68.5,4.6,67.6,18.0,10.8,40.1,7.1,79.6,28.7,2.8,6.3
24031700105,9.6,18.7,29.6,72.7,5.6,9.6,4.1,75.5,90.0,68.4,4.0,68.6,17.7,9.9,38.9,6.6,78.8,27.0,2.5,5.7
24031700204,8.4,24.0,32.4,75.6,9.1,9.7,6.0,75.9,90.3,71.0,5.6,68.9,20.5,9.8,42.1,5.4,77.6,27.0,3.0,6.9
24031700206,6.9,22.0,30.4,74.8,8.3,9.6,5.0,76.5,91.1,72.3,4.6,77.5,19.7,9.1,41.5,4.9,81.1,25.7,2.6,4.0
24031700207,10.5,19.9,29.7,71.6,6.2,10.0,4.7,74.4,88.8,66.7,4.9,62.7,20.1,9.7,38.5,7.4,79.8,28.5,2.6,9.4
24031700208,8.1,22.2,31.0,74.4,8.0,9.8,5.2,75.9,90.6,69.0,5.0,66.0,20.1,9.5,41.0,5.6,77.4,26.8,2.7,5.1
24031700209,6.7,22.8,31.0,75.3,8.6,9.7,5.2,76.6,91.3,71.9,4.9,73.0,20.0,9.3,42.2,4.8,79.3,25.7,2.6,6.1
24031700210,6.2,15.2,26.3,70.8,4.8,8.3,3.2,76.1,91.4,63.8,2.7,70.6,15.3,8.5,38.1,5.0,81.1,22.3,1.9,3.1
24031700306,7.4,17.7,28.9,72.3,5.3,9.2,3.7,76.2,90.9,66.2,3.5,71.3,16.9,9.5,38.8,5.9,81.4,25.6,2.2,5.3
24031700308,8.6,20.2,30.5,73.6,6.5,9.9,4.4,76.2,90.5,69.4,4.3,68.5,18.9,9.8,39.1,6.4,79.5,27.9,2.6,5.3
24031700309,9.4,16.8,28.0,69.9,4.7,9.9,3.5,74.7,89.2,64.4,3.6,63.6,18.2,9.0,35.8,7.3,79.9,28.2,2.2,7.6
24031700310,10.5,17.6,28.7,69.6,5.0,10.1,3.9,74.2,88.4,65.6,4.2,63.7,18.8,9.3,36.4,8.1,80.6,28.4,2.4,5.7
24031700313,7.8,17.0,28.1,71.7,5.0,9.4,3.7,75.6,89.9,66.9,3.5,70.8,16.9,9.3,37.5,6.4,79.8,24.9,2.3,6.1
24031700314,5.9,17.8,29.4,75.9,5.7,8.4,4.1,77.9,91.7,67.3,3.3,73.9,15.0,10.4,42.2,4.8,80.7,21.0,2.3,2.7
24031700315,6.0,15.8,27.2,72.2,4.9,8.4,3.4,76.6,91.6,64.0,2.9,75.4,15.3,9.1,39.4,4.9,81.5,22.3,2.0,4.2
24031700316,8.1,16.8,29.2,71.4,4.6,9.0,3.9,75.6,89.7,58.8,3.7,65.0,16.7,10.3,38.6,7.0,76.8,25.7,2.4,7.5
24031700317,7.2,16.5,26.7,70.2,5.3,9.1,3.5,75.2,90.4,65.1,3.3,69.6,17.4,8.3,37.3,5.7,78.7,24.4,2.0,6.0
24031700318,6.7,16.8,27.8,71.8,5.3,8.9,3.5,76.2,91.2,62.3,3.2,71.4,16.3,8.9,38.4,5.4,81.1,24.2,2.1,4.3
24031700400,6.8,25.2,33.8,77.9,10.2,9.5,6.2,78.2,91.9,73.1,5.4,73.9,19.2,9.9,43.9,4.5,79.5,25.5,3.0,5.2
24031700500,6.1,22.8,31.0,75.2,8.6,9.8,5.1,76.9,91.4,71.0,4.8,74.6,20.3,9.2,41.9,4.8,79.8,25.8,2.6,7.4
24031700604,4.5,22.7,31.3,77.7,9.4,8.9,5.1,79.0,93.1,74.8,4.0,77.8,17.6,9.3,44.1,3.5,80.4,22.6,2.5,3.3
24031700606,5.6,22.5,33.1,78.4,8.2,8.5,5.5,79.1,92.5,67.6,4.5,71.1,16.3,11.3,45.6,4.4,79.2,22.2,2.8,6.0
24031700608,4.3,20.8,31.4,79.0,8.1,8.1,5.0,79.6,93.0,70.8,3.6,75.4,15.2,10.4,44.9,3.6,81.6,19.8,2.5,6.0
24031700610,5.3,22.1,31.2,77.6,9.2,8.7,5.1,78.7,92.9,73.5,3.8,72.5,17.1,9.3,43.6,3.7,81.9,22.6,2.5,4.9
24031700611,5.5,17.2,28.9,75.7,5.5,8.1,4.0,78.0,92.0,61.9,3.1,73.2,14.4,10.3,42.3,4.6,79.0,20.2,2.2,6.3
24031700613,6.7,18.2,29.2,74.5,5.9,8.9,4.2,76.9,91.1,66.6,3.6,72.2,16.2,9.9,40.8,5.3,81.4,22.9,2.3,6.8
24031700614,10.8,19.2,31.0,72.7,5.5,9.9,4.4,75.6,89.3,66.6,4.4,64.5,18.1,10.7,38.4,8.0,77.7,29.0,2.7,7.4
24031700615,4.8,22.5,31.6,77.0,8.9,9.1,5.1,78.6,92.9,70.9,4.1,76.7,18.2,9.5,43.6,3.9,82.4,23.9,2.5,3.3
24031700616,4.4,20.4,30.2,77.4,8.0,8.4,4.6,79.0,93.1,71.5,3.3,76.6,16.2,9.4,43.2,3.5,81.6,21.4,2.3,2.6
24031700617,4.6,19.3,30.2,77.6,7.0,7.8,4.4,79.1,93.1,68.4,3.3,75.5,14.2,10.3,44.5,3.7,81.5,19.5,2.3,5.5
24031700618,4.1,18.3,29.8,78.0,6.5,7.4,4.2,79.4,93.2,68.9,3.0,74.5,13.4,10.5,45.0,3.4,81.0,18.2,2.2,3.1
24031700706,10.9,16.5,28.7,69.8,4.4,9.3,3.8,74.1,88.5,62.7,3.8,64.0,17.5,10.0,37.0,8.0,79.7,28.0,2.3,7.4
24031700710,15.1,22.0,34.2,75.0,6.3,9.6,6.2,75.2,88.0,63.3,6.3,62.1,18.1,13.3,42.2,9.4,77.7,29.3,3.5,13.4
24031700711,8.0,18.4,28.6,73.4,6.4,8.9,4.3,75.9,90.7,68.8,3.6,70.6,17.1,9.2,39.2,5.3,80.4,24.5,2.3,4.4
24031700713,21.7,17.2,31.1,67.4,3.6,10.1,4.9,71.4,83.4,54.3,5.6,49.7,19.2,12.8,36.6,14.7,70.4,34.3,3.1,11.4
24031700715,15.5,19.8,31.6,73.0,5.4,9.7,5.0,74.2,88.1,65.0,5.0,61.9,17.7,12.0,40.0,8.9,77.8,29.3,3.0,10.4
24031700718,5.8,22.5,32.5,77.9,9.1,9.0,5.6,79.0,92.1,73.5,4.1,74.0,17.1,9.9,41.7,4.8,81.3,23.6,2.8,4.4
24031700720,12.3,19.1,31.0,74.3,5.6,9.2,4.9,75.6,89.6,67.1,4.3,67.3,16.7,11.3,40.6,7.1,78.6,26.4,2.8,6.3
24031700721,14.2,18.7,31.1,71.1,5.0,9.8,4.6,74.2,88.0,60.9,4.7,58.3,18.3,11.2,37.9,9.5,77.2,31.0,2.8,13.8
24031700723,10.9,32.5,44.0,84.9,14.0,8.7,10.1,83.6,93.3,74.7,6.7,64.1,14.5,14.1,47.6,5.7,80.8,24.2,5.1,8.0
24031700724,22.2,18.3,32.4,69.5,4.0,10.1,5.1,72.3,84.9,54.4,5.5,46.5,18.4,12.9,37.3,13.6,76.1,34.1,3.2,16.3
24031700725,24.3,16.2,29.0,65.4,3.5,10.2,4.5,69.8,82.6,55.4,5.2,56.1,19.6,11.6,35.4,14.5,72.6,33.7,2.8,13.3
24031700726,13.3,16.5,28.4,69.5,4.3,9.7,4.0,73.4,87.9,58.6,4.0,58.0,17.5,10.1,36.8,8.6,75.9,28.0,2.4,10.8
24031700727,20.8,22.0,33.8,73.3,6.1,9.8,6.7,73.0,85.9,58.7,7.0,55.4,19.2,13.6,41.6,11.3,70.9,31.4,3.7,16.9
24031700728,9.8,19.8,32.1,74.0,5.7,9.5,5.3,75.2,88.0,71.7,5.1,69.0,18.4,11.8,40.1,8.1,80.8,27.0,3.0,6.5
24031700729,13.3,18.8,31.7,72.4,4.8,9.5,4.7,74.4,87.9,62.3,4.8,60.8,17.5,12.0,39.4,9.1,78.2,29.0,2.9,7.5
24031700730,11.4,20.6,32.5,74.5,5.9,9.5,5.1,76.0,89.4,66.5,4.9,64.7,17.8,12.0,40.8,7.9,77.8,28.7,2.9,6.7
24031700731,19.4,18.0,30.6,68.2,4.4,10.4,4.9,71.6,84.2,56.1,5.7,47.6,19.6,11.5,36.8,12.7,73.1,32.1,3.0,20.4
24031700732,22.0,20.6,34.3,73.0,4.8,10.0,6.1,73.1,85.6,63.4,6.4,53.6,18.0,14.5,40.9,12.6,74.4,32.2,3.7,14.0
24031700733,13.0,17.9,30.0,70.4,4.6,9.9,4.4,73.9,87.1,63.6,4.6,59.0,18.6,10.9,37.2,9.5,78.4,29.6,2.7,10.0
24031700810,10.6,20.3,31.5,74.4,6.5,9.5,4.8,76.3,90.2,69.9,4.4,68.6,17.4,10.6,39.9,6.9,80.3,27.8,2.7,6.1
24031700811,14.2,19.4,31.4,72.6,5.3,10.1,4.7,74.8,88.3,66.0,4.7,60.9,18.0,11.4,38.4,9.2,77.9,30.2,2.9,8.5
24031700812,12.8,22.7,33.9,76.1,7.4,9.5,6.0,76.5,89.8,66.5,5.5,64.6,17.6,12.1,41.9,7.7,78.5,28.3,3.3,10.9
24031700813,12.7,20.5,32.4,74.5,6.2,9.4,5.2,75.9,89.5,65.3,4.7,61.9,17.2,11.6,40.0,7.9,79.1,29.2,3.0,9.8
24031700815,13.1,19.0,31.7,72.1,4.8,9.9,4.6,74.7,88.2,60.4,4.8,59.6,17.8,11.7,39.0,9.2,76.3,29.5,2.9,10.0
24031700818,15.7,17.3,31.2,68.1,3.7,10.6,4.3,72.9,85.3,60.9,5.0,55.4,19.4,11.5,35.4,12.6,75.8,33.9,2.8,17.2
24031700819,10.0,18.3,29.2,71.9,5.5,9.7,4.0,75.4,90.1,67.7,3.8,67.1,17.8,9.6,38.1,6.8,80.8,27.7,2.4,5.8
24031700820,17.3,18.4,31.3,69.9,4.4,9.9,4.9,72.8,85.4,59.4,5.5,56.7,18.7,12.3,38.1,11.7,75.2,31.4,3.0,14.0
24031700822,15.3,20.7,33.2,73.2,5.3,10.0,5.4,74.6,87.4,61.5,5.8,57.2,18.5,13.0,40.3,10.4,76.0,30.4,3.3,10.4
24031700823,6.9,21.4,31.2,75.2,7.6,9.2,5.0,77.1,91.4,67.7,4.4,70.7,18.1,10.0,41.8,5.2,78.2,25.2,2.6,4.6
24031700824,4.2,20.4,28.5,74.7,8.2,9.0,4.2,77.7,92.7,72.3,3.3,77.0,18.5,8.0,40.9,3.5,83.0,23.6,2.1,4.2
24031700826,3.9,20.3,27.9,75.3,8.8,8.8,4.1,78.2,93.3,68.1,3.1,77.8,17.9,7.6,40.8,3.1,81.9,21.9,2.1,2.3
24031700828,4.0,20.5,29.9,77.5,8.0,8.5,4.6,79.0,92.9,70.8,3.4,78.9,16.5,9.5,43.7,3.5,82.0,20.6,2.3,2.8
24031700829,5.2,18.3,27.9,74.4,6.9,8.3,4.0,77.1,92.2,67.4,3.2,74.0,16.1,8.8,40.8,4.0,80.1,21.3,2.1,5.4
24031700830,9.0,15.0,27.4,68.4,3.9,9.6,3.3,74.3,88.6,65.5,3.2,65.5,17.1,8.9,34.5,7.6,80.8,27.6,2.1,6.3
24031700832,17.0,19.6,32.5,72.5,5.1,9.6,5.3,74.0,87.2,63.5,5.2,59.1,17.7,12.6,39.3,10.2,79.3,31.2,3.1,10.3
24031700833,15.5,18.8,31.5,72.5,4.9,9.5,5.1,74.1,87.3,62.2,5.1,60.7,17.4,12.4,40.0,9.7,77.3,28.8,3.0,9.2
24031700834,13.9,19.6,33.1,71.8,4.6,10.5,4.9,74.9,87.2,59.3,5.4,58.3,18.9,12.7,38.4,11.1,75.9,32.5,3.1,14.7
24031700835,7.7,19.4,31.1,76.0,6.1,8.9,4.7,77.3,91.0,69.7,4.0,70.9,16.0,11.1,42.2,5.7,81.2,23.8,2.6,5.1
24031700836,5.8,16.7,26.4,72.5,5.7,8.6,3.5,76.2,91.6,69.9,2.8,75.0,16.7,8.4,38.4,4.5,81.7,22.8,1.9,3.1
24031700837,9.8,14.0,24.6,67.4,4.2,8.3,3.1,73.0,88.8,66.3,2.8,68.8,16.1,8.1,35.2,6.3,79.0,24.4,1.8,4.8
24031700838,7.0,14.5,23.3,65.7,4.7,9.7,2.9,72.9,88.7,67.5,2.9,70.6,19.7,6.5,32.8,5.9,80.0,24.9,1.7,4.2
24031700839,5.7,14.4,23.4,68.0,5.0,8.7,3.0,73.9,90.0,68.1,2.6,73.5,17.8,6.9,35.0,4.7,82.8,22.4,1.7,2.6
24031700901,7.8,20.9,31.6,76.0,7.4,8.9,5.5,76.8,90.0,68.8,4.4,66.8,17.6,10.5,40.4,6.0,78.2,24.1,2.9,8.4
24031700902,12.7,19.6,31.3,73.1,5.8,9.3,5.1,74.3,88.3,65.2,4.9,62.7,17.9,11.4,39.9,8.0,78.6,28.1,2.9,6.7
24031700903,14.6,17.4,28.8,68.5,4.7,9.9,4.4,72.5,86.4,65.1,4.7,60.4,19.7,10.2,36.3,9.8,78.0,30.5,2.6,9.9
24031700904,11.4,16.4,27.6,68.4,4.7,9.2,4.3,72.8,86.1,60.7,4.4,59.6,18.7,9.6,36.0,8.8,76.8,26.4,2.5,12.3
24031700905,6.9,17.0,26.0,72.0,6.9,7.9,4.3,74.9,89.8,67.4,3.3,73.3,15.7,7.5,37.5,4.8,78.9,19.6,2.2,3.2
24031701001,7.9,23.3,33.3,77.1,8.4,9.3,5.9,77.8,91.1,70.3,5.2,71.5,18.2,11.1,43.1,5.7,79.7,25.5,3.1,5.8
24031701002,5.2,24.9,33.8,79.6,10.7,8.9,5.9,80.2,93.4,75.2,4.4,77.0,17.3,10.0,45.3,3.7,80.9,22.8,2.9,2.4
24031701004,6.7,22.2,31.3,75.7,8.5,9.5,5.3,77.5,91.3,70.1,4.6,73.0,18.7,9.4,41.4,5.2,79.4,24.9,2.7,3.9
24031701005,5.5,22.2,31.4,77.1,8.7,8.8,5.2,78.3,92.4,68.9,4.2,76.8,17.5,9.7,43.2,4.2,80.6,22.9,2.6,4.8
24031701006,4.4,23.9,33.3,80.6,10.6,8.1,5.7,81.0,94.0,71.7,3.9,78.7,15.2,9.9,45.8,3.2,82.0,20.1,2.8,4.4
24031701007,6.1,18.9,28.0,74.3,7.1,9.0,4.2,76.9,91.6,70.0,3.4,73.4,17.5,8.5,39.5,4.6,80.7,22.8,2.2,4.0
24031701101,11.8,19.9,30.1,73.0,6.5,9.1,5.1,74.3,89.1,65.0,4.7,67.5,18.2,10.4,40.5,6.8,77.3,26.6,2.7,8.4
24031701102,11.7,18.4,28.7,71.8,5.9,8.9,4.6,73.9,88.9,64.7,4.2,61.0,17.8,10.0,39.3,6.7,78.5,26.2,2.5,13.4
24031701201,12.2,19.5,29.9,71.9,6.1,9.3,5.0,73.9,88.1,64.1,4.9,63.3,18.9,10.5,39.4,7.7,76.1,27.3,2.8,7.8
24031701202,4.0,23.1,30.6,77.7,10.5,8.8,5.0,79.4,93.8,75.4,3.6,79.1,18.0,8.3,43.4,3.0,82.5,22.4,2.4,2.4
24031701205,4.3,21.8,30.1,77.0,9.6,8.8,4.8,78.9,93.3,73.7,3.5,79.4,17.6,8.3,42.5,3.3,82.3,22.3,2.3,3.7
24031701206,4.6,21.6,30.6,78.0,9.3,8.3,5.0,79.2,93.3,72.2,3.5,78.2,16.1,9.1,43.6,3.4,82.3,20.8,2.4,2.1
24031701210,3.8,23.2,32.2,79.6,10.5,8.3,5.3,80.8,94.3,73.1,3.5,79.5,16.1,9.2,45.3,2.8,81.6,21.0,2.5,3.0
24031701211,6.5,18.3,28.2,73.8,6.4,8.9,4.1,76.6,91.1,70.0,3.5,71.3,17.0,9.0,39.8,5.0,80.4,22.9,2.2,3.8
24031701212,6.2,23.4,32.7,77.9,9.4,9.0,5.6,78.5,92.5,74.0,4.5,72.6,17.7,9.9,43.9,4.2,80.4,23.7,2.8,4.9
24031701214,5.5,15.8,23.9,69.1,6.1,8.9,3.3,74.2,90.4,71.4,2.7,73.2,18.8,6.5,35.3,4.3,82.4,22.9,1.7,3.6
24031701215,6.0,20.9,29.5,74.9,8.3,9.2,4.9,77.0,91.3,70.3,4.0,70.6,18.8,8.7,40.0,4.7,80.9,23.9,2.5,8.6
24031701216,5.5,18.3,27.0,73.1,7.4,8.8,4.1,76.3,91.4,72.2,3.1,71.3,17.5,7.6,37.9,4.3,81.8,22.4,2.1,3.4
24031701218,7.1,23.4,33.2,78.6,9.6,8.9,6.1,78.6,91.7,72.1,4.4,69.8,16.8,9.9,41.6,4.9,80.7,23.2,3.2,6.5
24031701219,13.6,13.5,24.8,62.6,3.3,9.6,3.2,70.4,84.6,58.1,3.7,57.3,19.4,8.4,32.8,10.0,75.9,28.4,2.0,11.5
24031701220,4.0,19.5,30.1,78.4,7.6,7.7,4.6,79.4,93.1,70.0,3.2,75.9,14.2,9.9,44.7,3.3,79.5,18.6,2.3,3.5
24031701221,5.5,20.8,32.3,77.8,7.0,8.6,5.1,78.6,91.6,63.8,4.1,72.7,16.0,11.4,43.4,5.1,78.8,22.2,2.8,5.0
24031701222,4.7,23.6,32.1,78.8,10.3,8.9,5.4,79.8,93.3,74.3,3.9,77.0,17.6,9.2,43.5,3.6,82.6,22.5,2.6,4.4
24031701223,5.5,15.8,23.1,68.5,6.1,9.2,3.0,74.4,90.9,70.3,2.7,75.2,19.5,6.2,35.1,4.2,81.2,23.2,1.6,3.2
24031701303,4.6,24.4,33.0,79.4,10.6,8.8,5.7,80.1,93.7,74.7,4.1,77.2,17.5,9.5,44.6,3.4,82.1,22.5,2.8,3.5
24031701304,5.6,24.4,33.1,77.9,10.0,9.3,5.7,78.7,92.5,74.2,4.7,76.4,18.9,9.7,43.4,4.2,82.0,25.1,2.8,3.8
24031701306,4.8,22.9,31.3,77.4,9.7,8.9,5.1,78.6,93.0,73.8,4.0,77.3,18.2,8.9,43.1,3.6,82.4,23.6,2.5,4.3
24031701307,4.9,19.6,29.9,75.7,7.2,8.8,4.3,78.1,92.3,69.3,3.4,72.3,16.8,9.3,41.4,4.2,80.6,23.1,2.3,6.4
24031701308,6.2,22.4,33.1,78.3,8.3,8.9,5.4,78.8,92.3,71.8,4.3,73.0,16.6,10.6,43.6,4.5,80.7,23.5,2.8,5.7
24031701312,6.1,22.6,32.0,76.3,8.3,9.6,5.2,77.7,91.6,71.0,4.7,75.4,19.1,9.9,42.2,5.0,80.6,25.8,2.7,2.9
24031701313,7.4,23.0,32.8,76.8,8.5,9.5,5.4,78.1,91.7,72.0,4.8,73.0,18.2,10.5,42.9,5.3,82.4,25.8,2.9,6.2
24031701314,6.0,20.7,30.4,76.0,7.7,9.1,4.5,77.9,92.2,72.8,3.7,75.8,17.6,9.3,41.1,4.5,83.3,24.7,2.4,2.2
24031701315,6.1,22.2,32.2,76.2,7.5,9.8,4.9,77.8,91.5,70.2,4.5,71.0,18.9,10.3,41.4,5.5,81.2,26.2,2.8,5.8
24031701316,6.3,25.1,34.8,79.3,10.0,9.4,6.2,79.5,92.5,73.3,5.0,74.0,17.6,10.5,44.2,4.7,80.7,24.3,3.2,6.0
