Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2022,DC,District of Columbia,District of Columbia,11001,11001006500,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,27.9,,,23.0,33.1,"2,609","2,258",POINT (-77.0033314 38.883848),11001006500,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration
2023,DC,District of Columbia,District of Columbia,11001,11001002002,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,8.8,,,7.6,10.1,"4,072","3,198",POINT (-77.0310824 38.9525009),11001002002,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress
2023,DC,District of Columbia,District of Columbia,11001,11001000300,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,17.5,,,14.8,20.4,"6,161","5,081",POINT (-77.0748728 38.9179099),11001000300,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,DC,District of Columbia,District of Columbia,11001,11001001002,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,4.7,,,4.0,5.5,"3,643","3,218",POINT (-77.0788872 38.9384216),11001001002,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers
2023,DC,District of Columbia,District of Columbia,11001,11001007708,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,5.8,,,4.7,6.8,"2,574","1,900",POINT (-76.9606349 38.8871944),11001007708,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2023,DC,District of Columbia,District of Columbia,11001,11001004001,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,32.4,,,28.5,36.6,"3,941","3,596",POINT (-77.0462674 38.9208738),11001004001,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2023,DC,District of Columbia,District of Columbia,11001,11001002002,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,9.9,,,8.4,11.7,"4,072","3,198",POINT (-77.0310824 38.9525009),11001002002,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2023,DC,District of Columbia,District of Columbia,11001,11001007809,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.0,,,15.4,20.9,"3,155","2,391",POINT (-76.9321955 38.9015402),11001007809,RISKBEH,BINGE,CrdPrv,Binge Drinking
2023,DC,District of Columbia,District of Columbia,11001,11001001003,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,4.6,,,3.7,5.7,"3,111","2,257",POINT (-77.0930741 38.9492362),11001001003,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity
2022,DC,District of Columbia,District of Columbia,11001,11001005602,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.6,,,67.6,80.6,"4,100","3,946",POINT (-77.0554558 38.8988888),11001005602,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,DC,District of Columbia,District of Columbia,11001,11001004704,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,28.1,,,25.1,31.3,"1,945","1,339",POINT (-77.0114767 38.904566),11001004704,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2023,DC,District of Columbia,District of Columbia,11001,11001009204,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,33.9,,,28.4,40.0,"2,889","2,225",POINT (-76.9987071 38.9234161),11001009204,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps
2023,DC,District of Columbia,District of Columbia,11001,11001005602,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,36.7,,,32.5,41.1,"4,100","3,946",POINT (-77.0554558 38.8988888),11001005602,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2023,DC,District of Columbia,District of Columbia,11001,11001001003,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,15.6,,,13.2,18.4,"3,111","2,257",POINT (-77.0930741 38.9492362),11001001003,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,DC,District of Columbia,District of Columbia,11001,11001004702,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,3.4,,,2.9,4.1,"3,934","3,715",POINT (-77.0136108 38.9008601),11001004702,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,DC,District of Columbia,District of Columbia,11001,11001001100,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,2.6,,,2.3,2.9,"5,300","4,281",POINT (-77.0776732 38.9572432),11001001100,HLTHOUT,STROKE,CrdPrv,Stroke
2023,DC,District of Columbia,District of Columbia,11001,11001000502,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,11.3,,,9.8,12.8,"3,418","2,972",POINT (-77.0595624 38.9283547),11001000502,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,DC,District of Columbia,District of Columbia,11001,11001000201,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.3,,,4.4,6.2,"4,108","4,079",POINT (-77.0743418 38.9092171),11001000201,HLTHOUT,COPD,CrdPrv,COPD
2023,DC,District of Columbia,District of Columbia,11001,11001002702,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,13.7,,,11.8,15.8,"5,825","4,813",POINT (-77.0421774 38.930168),11001002702,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2022,DC,District of Columbia,District of Columbia,11001,11001008701,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,73.4,,,69.2,77.2,"2,814","2,404",POINT (-77.0062645 38.9141018),11001008701,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2023,DC,District of Columbia,District of Columbia,11001,11001002503,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,6.4,,,4.9,8.3,"3,031","2,622",POINT (-77.0271734 38.9386375),11001002503,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,DC,District of Columbia,District of Columbia,11001,11001007404,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,31.6,,,27.7,35.7,"3,637","2,449",POINT (-76.9820932 38.8503364),11001007404,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,DC,District of Columbia,District of Columbia,11001,11001008804,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.5,,,3.0,4.0,"2,417","2,063",POINT (-76.9812669 38.9102408),11001008804,HLTHOUT,STROKE,CrdPrv,Stroke
2022,DC,District of Columbia,District of Columbia,11001,11001001002,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,70.1,,,65.6,74.1,"3,643","3,218",POINT (-77.0788872 38.9384216),11001001002,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2023,DC,District of Columbia,District of Columbia,11001,11001002102,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,7.0,,,5.5,8.8,"5,099","3,984",POINT (-77.0142356 38.9557854),11001002102,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,DC,District of Columbia,District of Columbia,11001,11001005601,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,6.6,,,5.7,7.6,"2,900","2,852",POINT (-77.0524317 38.901567),11001005601,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress
2023,DC,District of Columbia,District of Columbia,11001,11001009603,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,14.9,,,12.9,17.0,"3,971","3,034",POINT (-76.9477195 38.8918285),11001009603,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress
2023,DC,District of Columbia,District of Columbia,11001,11001008301,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,3.9,,,3.4,4.6,"3,220","2,781",POINT (-77.0008008 38.8970373),11001008301,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,DC,District of Columbia,District of Columbia,11001,11001008904,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.6,,,4.5,6.8,"3,137","2,455",POINT (-76.9748514 38.9009808),11001008904,HLTHOUT,COPD,CrdPrv,COPD
2023,DC,District of Columbia,District of Columbia,11001,11001007000,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,4.6,,,3.7,5.6,"2,697","2,323",POINT (-76.9959451 38.8812697),11001007000,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers
2022,DC,District of Columbia,District of Columbia,11001,11001003701,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.8,,,72.9,83.7,"2,916","2,536",POINT (-77.0342887 38.9214487),11001003701,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,DC,District of Columbia,District of Columbia,11001,11001004704,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,21.6,,,19.3,23.9,"1,945","1,339",POINT (-77.0114767 38.904566),11001004704,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,DC,District of Columbia,District of Columbia,11001,11001003702,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,15.9,,,13.0,19.0,"2,906","2,421",POINT (-77.0343972 38.9249042),11001003702,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity
2023,DC,District of Columbia,District of Columbia,11001,11001009503,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,5.7,,,4.6,7.3,"3,106","2,532",POINT (-76.9845276 38.9434458),11001009503,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,DC,District of Columbia,District of Columbia,11001,11001009505,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,92.1,,,90.6,93.5,"3,796","3,118",POINT (-77.0051999 38.9618925),11001009505,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2023,DC,District of Columbia,District of Columbia,11001,11001000201,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,50.8,,,45.9,55.5,"4,108","4,079",POINT (-77.0743418 38.9092171),11001000201,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2022,DC,District of Columbia,District of Columbia,11001,11001009302,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,79.0,,,72.9,84.1,"1,750","1,476",POINT (-76.9907773 38.9251636),11001009302,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,DC,District of Columbia,District of Columbia,11001,11001007708,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,12.8,,,10.9,14.8,"2,574","1,900",POINT (-76.9606349 38.8871944),11001007708,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress
2022,DC,District of Columbia,District of Columbia,11001,11001002600,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,30.1,,,24.9,35.4,"2,592","2,021",POINT (-77.0404553 38.9464323),11001002600,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration
2023,DC,District of Columbia,District of Columbia,11001,11001004801,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,5.5,,,4.4,6.8,"2,820","2,585",POINT (-77.0195344 38.9117413),11001004801,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat
2023,DC,District of Columbia,District of Columbia,11001,11001004001,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,5.0,,,4.2,6.2,"3,941","3,596",POINT (-77.0462674 38.9208738),11001004001,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity
2023,DC,District of Columbia,District of Columbia,11001,11001001402,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,21.6,,,18.8,24.6,"3,514","2,829",POINT (-77.0630933 38.9606051),11001001402,RISKBEH,BINGE,CrdPrv,Binge Drinking
2023,DC,District of Columbia,District of Columbia,11001,11001005203,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,35.6,,,31.3,40.2,"2,979","2,889",POINT (-77.0331441 38.9077655),11001005203,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2023,DC,District of Columbia,District of Columbia,11001,11001002704,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,21.1,,,17.9,24.5,"2,993","2,480",POINT (-77.0427534 38.9345766),11001002704,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,DC,District of Columbia,District of Columbia,11001,11001009511,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,20.3,,,16.3,24.1,"2,066","2,042",POINT (-77.0010516 38.9372097),11001009511,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,DC,District of Columbia,District of Columbia,11001,11001006600,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,3.1,,,2.5,3.8,"2,164","1,854",POINT (-76.9982439 38.8877585),11001006600,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat
2023,DC,District of Columbia,District of Columbia,11001,11001000703,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,9.2,,,7.8,11.3,"3,022","2,742",POINT (-77.0790462 38.9290941),11001000703,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,DC,District of Columbia,District of Columbia,11001,11001004401,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,8.0,,,7.0,9.6,"3,430","3,236",POINT (-77.0282129 38.9186825),11001004401,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2023,DC,District of Columbia,District of Columbia,11001,11001002900,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,14.7,,,12.6,17.0,"4,443","3,811",POINT (-77.0299131 38.9338478),11001002900,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,DC,District of Columbia,District of Columbia,11001,11001002002,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.0,,,11.0,17.8,"4,072","3,198",POINT (-77.0310824 38.9525009),11001002002,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,DC,District of Columbia,District of Columbia,11001,11001005202,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,72.4,,,67.8,76.9,"3,408","3,167",POINT (-77.0344946 38.911127),11001005202,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2022,DC,District of Columbia,District of Columbia,11001,11001000201,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,63.2,,,54.4,71.7,"4,108","4,079",POINT (-77.0743418 38.9092171),11001000201,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,DC,District of Columbia,District of Columbia,11001,11001001901,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,36.7,,,32.5,40.9,"4,206","3,316",POINT (-77.0236327 38.9646853),11001001901,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2022,DC,District of Columbia,District of Columbia,11001,11001009801,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,72.9,,,65.8,79.4,"1,848","1,419",POINT (-76.9963306 38.8328939),11001009801,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,DC,District of Columbia,District of Columbia,11001,11001007903,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,77.2,,,73.2,81.1,"1,865","1,509",POINT (-76.9743021 38.8964252),11001007903,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2023,DC,District of Columbia,District of Columbia,11001,11001003400,BRFSS,Disability,Any disability among adults,%,Crude prevalence,22.3,,,18.4,26.7,"5,120","4,747",POINT (-77.0177044 38.9221674),11001003400,DISABLT,DISABILITY,CrdPrv,Any Disability
2023,DC,District of Columbia,District of Columbia,11001,11001001901,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,91.4,,,89.8,92.7,"4,206","3,316",POINT (-77.0236327 38.9646853),11001001901,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2023,DC,District of Columbia,District of Columbia,11001,11001005503,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,8.4,,,7.2,9.6,"2,492","2,330",POINT (-77.0523495 38.9062488),11001005503,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress
2023,DC,District of Columbia,District of Columbia,11001,11001008903,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,13.7,,,11.8,15.8,"3,062","2,404",POINT (-76.977718 38.9041579),11001008903,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress
2023,DC,District of Columbia,District of Columbia,11001,11001007304,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,87.9,,,85.6,90.1,"4,410","3,210",POINT (-76.9855591 38.8417979),11001007304,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2023,DC,District of Columbia,District of Columbia,11001,11001004901,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,64.6,,,61.6,67.4,"3,380","2,925",POINT (-77.0244761 38.9113296),11001004901,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,DC,District of Columbia,District of Columbia,11001,11001006500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.4,,,4.7,6.3,"2,609","2,258",POINT (-77.0033314 38.883848),11001006500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,DC,District of Columbia,District of Columbia,11001,11001006802,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,4.0,,,3.0,5.3,"2,580","2,055",POINT (-76.9814483 38.8832158),11001006802,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,DC,District of Columbia,District of Columbia,11001,11001007203,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,3.7,,,3.3,4.0,"3,748","3,307",POINT (-76.9994857 38.8781777),11001007203,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma
2023,DC,District of Columbia,District of Columbia,11001,11001003200,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,3.6,,,3.1,4.2,"5,099","4,250",POINT (-77.0211591 38.9322375),11001003200,DISABLT,HEARING,CrdPrv,Hearing Disability
2023,DC,District of Columbia,District of Columbia,11001,11001001500,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,11.7,,,10.6,12.8,"6,156","4,542",POINT (-77.0558797 38.9741576),11001001500,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma
2023,DC,District of Columbia,District of Columbia,11001,11001007407,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,33.1,,,29.1,37.4,"3,491","2,591",POINT (-76.9850206 38.8574823),11001007407,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,DC,District of Columbia,District of Columbia,11001,11001002002,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,34.9,,,30.9,39.3,"4,072","3,198",POINT (-77.0310824 38.9525009),11001002002,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,DC,District of Columbia,District of Columbia,11001,11001008903,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,28.9,,,24.9,33.5,"3,062","2,404",POINT (-76.977718 38.9041579),11001008903,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
